q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,storia,authorship,LLM
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,6,6,1,1,6,3,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,3,5,1,NO,SI,NO,NO,SI,5,storia_2,autore_umano,gemini
6,6,7,1,1,7,4,7,7,4,4,5,1,NO,SI,NO,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,7,7,4,3,5,1,NO,SI,SI,SI,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,7,7,4,3,5,1,NO,SI,SI,SI,SI,4,storia_2,autore_umano,gemini
6,5,6,2,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,2,1,6,4,7,6,4,4,5,1,NO,SI,SI,SI,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,SI,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,2,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,6,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,6,6,1,1,6,4,7,7,4,4,5,1,NO,SI,SI,SI,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,3,6,6,3,3,5,1,NO,SI,SI,SI,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
5,5,6,1,1,6,3,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_2,autore_umano,gemini
6,5,6,1,1,6,3,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,5,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,3,3,5,2,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,5,7,7,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
5,4,6,1,1,5,3,5,5,3,3,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,5,7,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,5,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,7,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,7,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,4,3,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,3,4,5,2,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,7,1,1,7,5,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,7,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,7,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,7,1,1,7,5,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,5,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,5,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,3,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,7,1,1,7,5,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
7,6,6,1,1,7,5,7,7,4,4,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,5,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,6,6,1,1,6,4,7,7,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,5,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
5,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,6,1,1,6,5,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,7,7,5,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,6,7,1,1,7,5,7,7,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,3,4,5,2,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
5,6,6,1,1,6,3,6,6,3,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,2,3,5,1,NO,SI,SI,NO,SI,4,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,3,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,3,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
6,5,6,1,1,6,4,6,6,4,4,5,1,NO,SI,SI,NO,SI,5,storia_3,autore_umano,gemini
5,5,6,1,2,6,1,5,6,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,3,5,2,3,4,2,4,4,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,1,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,4,5,2,2,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,2,2,5,2,5,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,3,4,5,2,3,4,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,4,1,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,1,5,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,6,6,2,2,4,1,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,5,6,1,2,6,1,6,6,2,2,4,1,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,3,4,1,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,3,5,5,2,2,3,2,NO,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,6,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,2,5,5,2,2,3,2,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,4,5,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,2,2,5,3,5,6,2,2,3,2,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,4,1,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,4,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,4,2,4,5,1,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,2,5,6,2,2,4,1,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,6,6,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,2,3,5,2,5,6,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,4,5,2,2,5,2,5,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,4,5,2,2,3,2,NO,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,4,5,2,3,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,1,2,6,2,5,6,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,3,5,1,2,4,1,4,4,2,2,3,2,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,6,2,2,5,3,5,6,3,2,4,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,3,4,5,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,1,2,6,1,6,6,2,3,4,2,NO,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
4,5,6,2,2,5,3,5,5,2,2,3,2,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
4,3,5,2,2,4,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
4,5,6,3,2,6,3,5,5,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,6,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,2,5,6,2,2,4,1,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,6,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,2,2,6,2,5,6,2,3,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,5,5,2,2,4,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,4,5,2,3,5,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,3,storia_1,autore_AI,gemini
4,4,5,2,2,4,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,1,4,5,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,5,3,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,1,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,1,4,5,2,2,3,2,NO,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
4,3,5,2,3,4,2,4,4,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,4,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
4,3,5,2,2,4,2,4,4,1,1,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,4,1,5,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,5,5,2,2,4,2,NO,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,5,6,1,2,6,3,6,6,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,3,2,6,3,6,6,3,3,4,2,NO,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,6,2,3,5,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,2,4,5,1,1,2,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,5,1,1,3,1,SI,SI,SI,NO,SI,3,storia_1,autore_AI,gemini
5,4,5,2,2,5,3,5,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,6,2,2,3,2,SI,SI,SI,NO,SI,3,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,5,6,2,2,3,1,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,1,5,5,1,1,3,1,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,4,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,4,5,2,2,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,1,2,6,1,5,6,2,2,3,1,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,6,2,3,5,3,5,5,2,3,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,1,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,6,2,2,5,2,5,6,2,3,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,2,4,5,2,2,4,1,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,4,5,2,2,4,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,3,5,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,4,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,1,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,3,5,2,2,4,1,3,4,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,1,2,5,1,4,5,1,2,4,1,NO,SI,SI,NO,SI,5,storia_1,autore_AI,gemini
5,4,5,2,3,5,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,4,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,3,4,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,2,5,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,2,2,5,3,5,6,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,2,2,5,2,5,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,1,2,5,2,6,6,2,2,4,1,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,2,2,6,3,6,6,2,3,4,2,NO,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
4,4,5,2,3,5,2,4,5,2,2,3,2,NO,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
5,4,6,2,2,5,1,4,5,2,2,3,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,4,5,2,3,4,2,5,5,2,2,3,2,SI,SI,NO,SI,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,5,1,5,5,2,2,4,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,4,6,2,2,5,2,5,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,3,5,1,2,4,2,4,5,2,2,3,2,SI,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,6,2,3,5,2,5,5,2,3,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
4,3,5,2,3,4,2,4,4,2,2,3,2,SI,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
4,4,5,2,2,4,2,4,5,2,2,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,4,5,1,2,4,1,4,5,1,1,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
4,4,5,2,2,4,2,4,5,2,2,4,2,NO,SI,SI,SI,SI,3,storia_1,autore_AI,gemini
4,4,5,2,2,5,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,2,storia_1,autore_AI,gemini
5,4,6,1,2,5,2,4,5,2,2,3,2,SI,SI,SI,SI,SI,4,storia_1,autore_AI,gemini
5,5,6,2,2,6,3,5,6,2,3,4,2,NO,SI,SI,NO,SI,4,storia_1,autore_AI,gemini
5,5,6,2,2,5,3,6,6,2,3,4,2,NO,SI,SI,NO,SI,5,storia_2,autore_AI,gemini
5,5,6,2,2,6,2,6,6,3,3,4,2,NO,SI,SI,SI,SI,5,storia_2,autore_AI,gemini
5,5,6,2,2,6,2,6,6,3,3,4,2,NO,SI,NO,NO,SI,5,storia_2,autore_AI,gemini
5,4,5,2,2,5,2,6,6,2,3,4,2,NO,SI,SI,SI,SI,4,storia_2,autore_AI,gemini
5,5,6,1,2,6,3,6,6,2,2,4,2,NO,SI,SI,NO,SI,4,storia_2,autore_AI,gemini
5,4,6,2,2,5,2,6,6,3,3,4,2,NO,SI,SI,NO,SI,5,storia_2,autore_AI,gemini
5,5,6,1,2,6,1,6,6,2,2,4,1,NO,SI,NO,NO,SI,5,storia_2,autore_AI,gemini
5,5,6,2,2,6,3,6,6,3,3,4,2,NO,SI,SI,NO,SI,5,storia_2,autore_AI,gemini
5,5,6,1,2,6,2,6,6,2,3,4,2,NO,SI,SI,NO,SI,4,storia_2,autore_AI,gemini
5,5,6,2,2,6,3,6,6,2,3,4,2,NO,SI,SI,NO,SI,4,storia_2,autore_AI,gemini
5,4,5,2,2,5,2,5,5,2,3,4,2,NO,SI,SI,SI,SI,4,storia_2,autore_AI,gemini
5,4,6,1,2,5,1,6,6,2,3,4,2,NO,SI,SI,SI,SI,4,storia_2,autore_AI,gemini
5,5,6,1,2,6,1,6,6,3,3,4,2,NO,SI,SI,NO,SI,4,storia_2,autore_AI,gemini
5,4,5,1,2,5,2,5,5,2,2,4,1,NO,SI,NO,SI,SI,4,storia_2,autore_AI,gemini
5,4,6,1,2,5,1,6,5,2,3,4,2,NO,SI,NO,NO,SI,5,storia_2,autore_AI,gemini
5,4,6,1,2,5,2,6,6,2,2,4,2,NO,SI,SI,NO,SI,4,storia_2,autore_AI,gemini
5,4,5,2,2,5,2,5,5,3,3,4,2,NO,SI,NO,NO,SI,5,storia_2,autore_AI,gemini
5,4,5,2,2,5,2,5,5,2,3,4,2,NO,SI,SI,NO,SI,5,storia_2,autore_AI,gemini
5,5,6,2,2,6,3,6,6,2,3,4,2,NO,SI,SI,NO,SI,5,storia_2,autore_AI,gemini
5,4,6,1,2,5,1,6,5,2,3,4,1,NO,SI,SI,SI,SI,5,storia_2,autore_AI,gemini
